Date,BookValue,Ticker
2018-02-09,37.41,ABCAPITAL
2018-03-31,37.41,ABCAPITAL
2018-05-08,37.41,ABCAPITAL
2018-07-31,38.79,ABCAPITAL
2018-08-10,38.79,ABCAPITAL
2018-09-30,40.7,ABCAPITAL
2018-11-06,40.7,ABCAPITAL
2019-02-05,40.7,ABCAPITAL
2019-03-31,38.79,ABCAPITAL
2019-05-04,38.79,ABCAPITAL
2019-07-23,43.21,ABCAPITAL
2019-08-02,43.21,ABCAPITAL
2019-09-30,45.73,ABCAPITAL
2019-11-07,45.71,ABCAPITAL
2020-01-31,43.52,ABCAPITAL
2020-03-31,44.18,ABCAPITAL
2020-06-05,44.18,ABCAPITAL
2020-08-07,44.18,ABCAPITAL
2020-08-12,52.1,ABCAPITAL
2020-09-30,54.09,ABCAPITAL
2020-11-05,54.09,ABCAPITAL
2021-02-05,54.07,ABCAPITAL
2021-03-31,52.11,ABCAPITAL
2021-05-14,52.11,ABCAPITAL
2021-07-29,56.9,ABCAPITAL
2021-08-05,56.9,ABCAPITAL
2021-09-30,59.79,ABCAPITAL
2021-11-01,59.78,ABCAPITAL
2022-02-03,59.77,ABCAPITAL
2022-03-31,56.9,ABCAPITAL
2022-05-12,56.9,ABCAPITAL
2022-08-03,56.9,ABCAPITAL
2022-08-08,64.11,ABCAPITAL
2022-09-30,67.74,ABCAPITAL
2022-11-07,67.74,ABCAPITAL
2023-02-02,67.73,ABCAPITAL
2023-03-31,64.12,ABCAPITAL
2023-05-11,64.12,ABCAPITAL
2023-07-27,84.0,ABCAPITAL
2023-08-02,84.0,ABCAPITAL
2023-09-30,95.45,ABCAPITAL
2023-11-03,95.3,ABCAPITAL
2024-02-01,95.27,ABCAPITAL
2024-03-31,84.75,ABCAPITAL
2024-05-13,84.75,ABCAPITAL
2024-07-24,103.14,ABCAPITAL
2024-08-01,103.14,ABCAPITAL
2024-09-30,110.28,ABCAPITAL
2024-10-30,110.15,ABCAPITAL
2025-02-03,110.09,ABCAPITAL
2019-09-30,15.44,ABFRL
2019-11-12,15.44,ABFRL
2020-02-06,15.44,ABFRL
2020-03-31,15.44,ABFRL
2020-05-27,12.35,ABFRL
2020-08-13,12.35,ABFRL
2020-08-25,12.35,ABFRL
2020-09-30,11.35,ABFRL
2020-11-06,12.68,ABFRL
2021-02-08,12.67,ABFRL
2021-03-31,13.99,ABFRL
2021-05-28,13.99,ABFRL
2021-07-30,13.99,ABFRL
2021-08-19,31.19,ABFRL
2021-09-30,30.14,ABFRL
2021-11-03,27.26,ABFRL
2022-02-04,27.25,ABFRL
2022-03-31,31.46,ABFRL
2022-05-18,31.46,ABFRL
2022-08-05,31.46,ABFRL
2022-08-18,29.56,ABFRL
2022-09-30,38.34,ABFRL
2022-11-04,37.92,ABFRL
2023-02-07,37.92,ABFRL
2023-03-31,29.67,ABFRL
2023-05-22,29.67,ABFRL
2023-08-04,29.67,ABFRL
2023-09-04,35.24,ABFRL
2023-09-30,30.98,ABFRL
2023-11-09,30.97,ABFRL
2024-02-14,30.97,ABFRL
2024-03-31,35.94,ABFRL
2024-05-28,35.94,ABFRL
2024-08-07,35.94,ABFRL
2024-08-29,39.74,ABFRL
2024-09-30,40.41,ABFRL
2024-11-07,38.3,ABFRL
2025-02-14,38.29,ABFRL
2018-07-03,246.01,ABREL
2018-10-29,246.01,ABREL
2018-12-31,246.01,ABREL
2019-03-31,246.01,ABREL
2019-07-02,294.91,ABREL
2019-08-12,294.91,ABREL
2019-09-30,306.19,ABREL
2019-11-08,306.19,ABREL
2020-01-28,306.19,ABREL
2020-03-31,294.91,ABREL
2020-06-10,294.91,ABREL
2020-07-14,294.91,ABREL
2020-08-01,311.5,ABREL
2020-09-30,306.58,ABREL
2020-10-19,306.58,ABREL
2021-01-22,306.58,ABREL
2021-03-31,311.5,ABREL
2021-05-06,311.5,ABREL
2021-06-18,313.73,ABREL
2021-07-28,313.73,ABREL
2021-09-30,324.55,ABREL
2021-10-14,324.55,ABREL
2022-01-20,324.55,ABREL
2022-03-31,313.73,ABREL
2022-04-25,313.73,ABREL
2022-06-23,332.93,ABREL
2022-07-25,332.93,ABREL
2022-09-30,337.74,ABREL
2022-10-26,337.74,ABREL
2023-01-31,337.74,ABREL
2023-03-31,332.93,ABREL
2023-04-24,332.93,ABREL
2023-07-05,347.97,ABREL
2023-07-19,347.97,ABREL
2023-09-30,336.74,ABREL
2023-10-20,336.74,ABREL
2024-02-02,336.74,ABREL
2024-03-31,347.97,ABREL
2024-05-07,347.97,ABREL
2024-06-29,356.23,ABREL
2024-07-16,356.23,ABREL
2024-09-30,362.57,ABREL
2024-10-22,362.57,ABREL
2025-01-21,362.57,ABREL
2022-01-25,69.01,ABSLAMC
2022-03-31,69.01,ABSLAMC
2022-04-26,76.27,ABSLAMC
2022-06-28,76.27,ABSLAMC
2022-07-26,76.27,ABSLAMC
2022-09-30,81.25,ABSLAMC
2022-10-27,81.25,ABSLAMC
2023-01-27,81.25,ABSLAMC
2023-03-31,76.27,ABSLAMC
2023-04-27,76.27,ABSLAMC
2023-07-18,87.4,ABSLAMC
2023-07-26,87.4,ABSLAMC
2023-09-30,95.13,ABSLAMC
2023-10-26,95.12,ABSLAMC
2024-01-29,95.11,ABSLAMC
2024-03-31,87.4,ABSLAMC
2024-04-26,87.4,ABSLAMC
2024-07-15,110.0,ABSLAMC
2024-07-24,110.0,ABSLAMC
2024-09-30,113.54,ABSLAMC
2024-10-28,113.46,ABSLAMC
2025-01-27,113.4,ABSLAMC
2007-03-12,168.97,ACC
2007-03-31,168.97,ACC
2007-06-30,168.97,ACC
2007-09-30,168.97,ACC
2007-12-31,168.99,ACC
2008-03-31,168.99,ACC
2008-04-03,221.85,ACC
2008-06-30,221.85,ACC
2008-09-30,221.85,ACC
2008-12-31,221.85,ACC
2009-03-13,257.04,ACC
2009-03-31,257.04,ACC
2009-06-30,257.04,ACC
2009-09-30,257.04,ACC
2009-12-31,257.05,ACC
2010-03-12,312.66,ACC
2010-03-31,312.66,ACC
2010-06-30,312.66,ACC
2010-09-30,312.66,ACC
2010-12-31,312.66,ACC
2011-03-16,334.53,ACC
2011-03-31,334.53,ACC
2011-07-28,334.53,ACC
2011-11-01,334.53,ACC
2011-12-31,334.53,ACC
2012-02-09,334.53,ACC
2012-03-01,371.73,ACC
2012-04-19,371.73,ACC
2012-07-26,371.73,ACC
2012-10-18,371.73,ACC
2012-12-31,371.73,ACC
2013-02-07,371.73,ACC
2013-03-08,392.68,ACC
2013-05-03,392.68,ACC
2013-07-25,392.68,ACC
2013-10-23,392.68,ACC
2013-12-31,416.17,ACC
2014-02-06,416.17,ACC
2014-03-31,416.17,ACC
2014-06-30,432.87,ACC
2014-09-30,432.87,ACC
2014-12-31,437.7,ACC
2015-03-31,437.7,ACC
2015-06-30,444.18,ACC
2015-09-30,444.18,ACC
2015-12-31,437.7,ACC
2016-03-19,448.54,ACC
2016-03-31,448.54,ACC
2016-06-30,460.04,ACC
2016-09-30,460.04,ACC
2016-12-31,448.54,ACC
2017-02-03,448.54,ACC
2017-03-25,469.33,ACC
2017-03-31,469.33,ACC
2017-06-30,490.83,ACC
2017-07-17,490.83,ACC
2017-10-17,490.83,ACC
2017-12-31,469.33,ACC
2018-02-08,469.33,ACC
2018-04-18,469.33,ACC
2018-05-24,498.22,ACC
2018-06-30,511.13,ACC
2018-07-23,511.13,ACC
2018-10-17,511.13,ACC
2018-12-31,498.22,ACC
2019-02-05,498.22,ACC
2019-02-27,560.84,ACC
2019-04-23,560.84,ACC
2019-06-30,585.33,ACC
2019-07-18,585.33,ACC
2019-10-15,585.33,ACC
2019-12-31,560.84,ACC
2020-02-07,560.84,ACC
2020-03-13,614.73,ACC
2020-03-31,614.73,ACC
2020-04-21,614.73,ACC
2020-06-30,632.23,ACC
2020-07-20,632.23,ACC
2020-10-19,632.23,ACC
2020-12-31,614.73,ACC
2021-02-11,614.73,ACC
2021-03-13,676.25,ACC
2021-04-19,676.25,ACC
2021-06-30,723.26,ACC
2021-07-19,723.26,ACC
2021-10-19,723.26,ACC
2021-12-31,676.25,ACC
2022-02-09,676.25,ACC
2022-03-23,761.97,ACC
2022-04-19,761.97,ACC
2022-06-30,738.1,ACC
2022-07-14,738.1,ACC
2022-10-17,738.1,ACC
2022-12-31,739.46,ACC
2023-01-31,739.46,ACC
2023-03-31,761.97,ACC
2023-04-27,761.97,ACC
2023-06-30,752.9,ACC
2023-07-27,752.9,ACC
2023-09-30,789.14,ACC
2023-10-26,789.14,ACC
2024-01-25,789.14,ACC
2024-03-31,752.9,ACC
2024-04-25,752.9,ACC
2024-06-05,869.58,ACC
2024-07-29,869.58,ACC
2024-09-30,890.41,ACC
2024-10-24,890.41,ACC
2025-01-27,890.41,ACC
2007-07-25,11.58,ACE
2008-03-31,11.58,ACE
2008-07-24,14.49,ACE
2009-03-31,14.49,ACE
2009-07-30,15.92,ACE
2010-03-31,15.92,ACE
2010-10-08,17.7,ACE
2011-03-31,17.77,ACE
2011-09-24,27.5,ACE
2012-03-31,27.5,ACE
2012-09-14,30.12,ACE
2013-03-31,30.25,ACE
2013-08-03,28.86,ACE
2014-03-31,28.86,ACE
2014-06-28,29.03,ACE
2015-03-31,29.03,ACE
2015-09-25,29.47,ACE
2016-03-31,29.84,ACE
2016-08-24,24.08,ACE
2017-03-31,24.08,ACE
2017-08-23,28.47,ACE
2018-03-31,28.47,ACE
2018-06-30,28.47,ACE
2018-08-23,32.57,ACE
2018-10-29,32.57,ACE
2019-02-12,32.57,ACE
2019-03-31,32.57,ACE
2019-05-16,32.57,ACE
2019-08-05,32.57,ACE
2019-08-20,37.29,ACE
2019-09-30,38.01,ACE
2019-11-14,38.01,ACE
2020-02-04,39.29,ACE
2020-03-31,37.23,ACE
2020-06-15,37.23,ACE
2020-08-10,37.23,ACE
2020-08-27,39.0,ACE
2020-09-30,39.91,ACE
2020-11-06,39.91,ACE
2021-01-28,39.91,ACE
2021-03-31,39.0,ACE
2021-05-28,39.0,ACE
2021-07-31,39.0,ACE
2021-08-04,46.11,ACE
2021-09-30,60.95,ACE
2021-11-08,58.08,ACE
2022-02-05,58.08,ACE
2022-03-31,46.21,ACE
2022-05-23,46.21,ACE
2022-08-10,46.21,ACE
2022-08-23,63.32,ACE
2022-09-30,68.85,ACE
2022-11-09,68.85,ACE
2023-02-06,68.85,ACE
2023-03-31,63.32,ACE
2023-05-30,63.32,ACE
2023-08-03,77.14,ACE
2023-08-11,77.14,ACE
2023-09-30,87.71,ACE
2023-11-09,87.71,ACE
2024-02-06,87.71,ACE
2024-03-31,77.14,ACE
2024-05-21,77.14,ACE
2024-07-31,77.14,ACE
2024-08-03,103.28,ACE
2024-09-30,116.19,ACE
2024-11-08,116.19,ACE
2025-02-07,116.19,ACE
2023-05-26,116.29,ACI
2023-07-05,116.29,ACI
2023-08-11,116.29,ACI
2023-09-30,127.4,ACI
2023-10-31,127.4,ACI
2024-02-03,127.05,ACI
2024-03-31,116.3,ACI
2024-05-14,116.3,ACI
2024-06-06,137.89,ACI
2024-08-02,137.89,ACI
2024-09-30,142.92,ACI
2024-11-08,142.92,ACI
2025-02-07,142.88,ACI
2015-09-30,22.7,ADANIENSOL
2015-12-31,22.7,ADANIENSOL
2016-03-31,22.7,ADANIENSOL
2016-06-30,22.7,ADANIENSOL
2016-07-20,24.29,ADANIENSOL
2016-09-30,25.71,ADANIENSOL
2016-12-31,25.71,ADANIENSOL
2017-03-31,24.29,ADANIENSOL
2017-07-18,26.79,ADANIENSOL
2017-08-10,26.79,ADANIENSOL
2017-09-30,27.23,ADANIENSOL
2017-10-28,27.23,ADANIENSOL
2018-01-17,27.23,ADANIENSOL
2018-03-31,26.79,ADANIENSOL
2018-05-10,26.79,ADANIENSOL
2018-07-14,55.07,ADANIENSOL
2018-08-07,55.07,ADANIENSOL
2018-09-30,70.64,ADANIENSOL
2018-11-03,70.64,ADANIENSOL
2019-02-13,70.64,ADANIENSOL
2019-03-31,55.07,ADANIENSOL
2019-05-28,55.07,ADANIENSOL
2019-07-18,73.13,ADANIENSOL
2019-08-08,73.13,ADANIENSOL
2019-09-30,84.28,ADANIENSOL
2019-11-07,84.28,ADANIENSOL
2020-02-13,84.28,ADANIENSOL
2020-03-31,73.13,ADANIENSOL
2020-05-09,73.13,ADANIENSOL
2020-06-04,77.28,ADANIENSOL
2020-08-07,77.28,ADANIENSOL
2020-09-30,76.24,ADANIENSOL
2020-11-05,76.24,ADANIENSOL
2021-02-04,76.24,ADANIENSOL
2021-03-31,77.28,ADANIENSOL
2021-05-06,77.28,ADANIENSOL
2021-06-21,81.1,ADANIENSOL
2021-08-05,81.1,ADANIENSOL
2021-09-30,87.73,ADANIENSOL
2021-10-29,87.73,ADANIENSOL
2022-02-03,87.73,ADANIENSOL
2022-03-31,81.1,ADANIENSOL
2022-05-05,81.1,ADANIENSOL
2022-07-06,90.13,ADANIENSOL
2022-08-03,90.13,ADANIENSOL
2022-09-30,95.34,ADANIENSOL
2022-11-02,95.34,ADANIENSOL
2023-02-06,95.34,ADANIENSOL
2023-03-31,90.27,ADANIENSOL
2023-05-29,90.27,ADANIENSOL
2023-06-29,105.33,ADANIENSOL
2023-07-31,105.33,ADANIENSOL
2023-09-30,106.66,ADANIENSOL
2023-11-06,106.66,ADANIENSOL
2024-01-29,106.66,ADANIENSOL
2024-03-31,105.33,ADANIENSOL
2024-04-30,105.33,ADANIENSOL
2024-06-01,113.33,ADANIENSOL
2024-07-25,113.33,ADANIENSOL
2024-09-30,188.13,ADANIENSOL
2024-10-22,174.69,ADANIENSOL
2025-01-23,174.69,ADANIENSOL
2007-11-03,21.96,ADANIENT
2007-12-31,21.96,ADANIENT
2008-03-31,21.96,ADANIENT
2008-06-30,21.96,ADANIENT
2008-09-30,21.96,ADANIENT
2008-10-15,40.57,ADANIENT
2008-12-31,40.57,ADANIENT
2009-03-31,40.57,ADANIENT
2009-06-30,40.57,ADANIENT
2009-09-14,57.61,ADANIENT
2009-09-30,57.61,ADANIENT
2009-12-31,57.61,ADANIENT
2010-03-31,58.09,ADANIENT
2010-06-30,58.09,ADANIENT
2010-09-23,114.12,ADANIENT
2010-09-30,114.12,ADANIENT
2010-12-31,114.12,ADANIENT
2011-03-31,115.26,ADANIENT
2011-07-22,161.2,ADANIENT
2011-08-10,161.2,ADANIENT
2011-11-14,161.2,ADANIENT
2012-02-09,161.2,ADANIENT
2012-03-31,161.2,ADANIENT
2012-05-21,161.2,ADANIENT
2012-07-19,177.06,ADANIENT
2012-08-09,177.06,ADANIENT
2012-10-25,177.06,ADANIENT
2013-02-01,177.06,ADANIENT
2013-03-31,177.06,ADANIENT
2013-05-20,177.06,ADANIENT
2013-07-19,194.54,ADANIENT
2013-08-08,194.54,ADANIENT
2013-10-31,194.54,ADANIENT
2014-01-31,194.54,ADANIENT
2014-03-31,194.54,ADANIENT
2014-06-30,194.54,ADANIENT
2014-07-18,216.01,ADANIENT
2014-09-30,224.47,ADANIENT
2014-12-31,224.47,ADANIENT
2015-03-31,216.01,ADANIENT
2015-06-30,216.01,ADANIENT
2015-07-20,233.93,ADANIENT
2015-09-30,118.04,ADANIENT
2015-12-31,118.04,ADANIENT
2016-03-31,233.93,ADANIENT
2016-06-30,233.93,ADANIENT
2016-07-21,121.64,ADANIENT
2016-09-30,126.01,ADANIENT
2017-02-14,126.01,ADANIENT
2017-03-31,121.64,ADANIENT
2017-05-24,121.64,ADANIENT
2017-07-18,128.53,ADANIENT
2017-08-12,128.53,ADANIENT
2017-09-30,132.15,ADANIENT
2017-11-13,132.15,ADANIENT
2018-01-18,132.15,ADANIENT
2018-03-31,128.53,ADANIENT
2018-06-30,128.53,ADANIENT
2018-07-16,137.2,ADANIENT
2018-09-30,135.01,ADANIENT
2018-12-31,135.01,ADANIENT
2019-03-31,137.2,ADANIENT
2019-05-29,137.2,ADANIENT
2019-07-16,134.17,ADANIENT
2019-08-08,134.17,ADANIENT
2019-09-30,142.36,ADANIENT
2019-11-12,142.36,ADANIENT
2020-02-05,142.36,ADANIENT
2020-03-31,134.17,ADANIENT
2020-05-06,134.17,ADANIENT
2020-06-04,154.09,ADANIENT
2020-08-06,154.09,ADANIENT
2020-09-30,152.96,ADANIENT
2020-11-04,152.96,ADANIENT
2021-02-03,152.96,ADANIENT
2021-03-31,154.09,ADANIENT
2021-05-05,154.09,ADANIENT
2021-06-21,156.02,ADANIENT
2021-08-03,156.02,ADANIENT
2021-09-30,169.14,ADANIENT
2021-10-27,169.14,ADANIENT
2022-02-14,169.14,ADANIENT
2022-03-31,156.02,ADANIENT
2022-05-03,156.02,ADANIENT
2022-07-05,202.37,ADANIENT
2022-08-04,202.37,ADANIENT
2022-09-30,276.77,ADANIENT
2022-11-03,276.77,ADANIENT
2023-02-14,276.77,ADANIENT
2023-03-31,202.41,ADANIENT
2023-05-04,202.41,ADANIENT
2023-06-27,289.92,ADANIENT
2023-08-03,289.92,ADANIENT
2023-09-30,321.68,ADANIENT
2023-11-02,321.68,ADANIENT
2024-02-01,321.68,ADANIENT
2024-03-31,289.92,ADANIENT
2024-05-02,289.92,ADANIENT
2024-05-31,342.77,ADANIENT
2024-08-01,342.77,ADANIENT
2024-09-30,367.51,ADANIENT
2024-10-29,367.51,ADANIENT
2025-01-30,362.99,ADANIENT
2018-09-30,6.9,ADANIGREEN
2018-10-31,6.9,ADANIGREEN
2019-02-07,6.9,ADANIGREEN
2019-03-31,6.9,ADANIGREEN
2019-05-15,12.36,ADANIGREEN
2019-07-15,12.36,ADANIGREEN
2019-08-07,12.36,ADANIGREEN
2019-09-30,12.47,ADANIGREEN
2019-11-13,12.47,ADANIGREEN
2020-02-04,12.47,ADANIGREEN
2020-03-31,12.36,ADANIGREEN
2020-05-04,12.36,ADANIGREEN
2020-06-02,15.07,ADANIGREEN
2020-09-11,15.07,ADANIGREEN
2020-09-30,13.78,ADANIGREEN
2020-11-04,13.78,ADANIGREEN
2021-02-03,13.78,ADANIGREEN
2021-03-31,15.07,ADANIGREEN
2021-05-05,15.07,ADANIGREEN
2021-06-22,14.07,ADANIGREEN
2021-08-04,14.07,ADANIGREEN
2021-09-30,15.81,ADANIGREEN
2021-10-28,15.81,ADANIGREEN
2022-02-02,15.81,ADANIGREEN
2022-03-31,14.07,ADANIGREEN
2022-05-04,14.07,ADANIGREEN
2022-06-30,16.71,ADANIGREEN
2022-07-05,16.71,ADANIGREEN
2022-08-02,16.5,ADANIGREEN
2022-09-30,42.67,ADANIGREEN
2022-11-10,42.67,ADANIGREEN
2023-02-07,42.67,ADANIGREEN
2023-03-31,16.84,ADANIGREEN
2023-05-01,16.84,ADANIGREEN
2023-06-29,46.11,ADANIGREEN
2023-07-31,46.11,ADANIGREEN
2023-09-30,50.08,ADANIGREEN
2023-10-30,50.08,ADANIGREEN
2024-01-29,50.08,ADANIGREEN
2024-03-31,46.11,ADANIGREEN
2024-05-03,46.11,ADANIGREEN
2024-06-01,62.08,ADANIGREEN
2024-07-25,62.08,ADANIGREEN
2024-09-30,66.77,ADANIGREEN
2024-10-22,66.77,ADANIGREEN
2025-01-23,66.77,ADANIGREEN
2008-09-06,13.12,ADANIPORTS
2009-03-31,13.12,ADANIPORTS
2009-08-12,14.61,ADANIPORTS
2010-03-31,14.61,ADANIPORTS
2010-07-28,17.23,ADANIPORTS
2011-03-31,17.23,ADANIPORTS
2011-06-30,17.23,ADANIPORTS
2011-07-27,20.9,ADANIPORTS
2011-09-30,20.9,ADANIPORTS
2011-12-31,20.9,ADANIPORTS
2012-03-31,20.9,ADANIPORTS
2012-07-20,24.02,ADANIPORTS
2012-08-01,24.02,ADANIPORTS
2012-10-19,24.02,ADANIPORTS
2013-01-28,24.02,ADANIPORTS
2013-03-31,24.02,ADANIPORTS
2013-05-15,24.02,ADANIPORTS
2013-07-23,31.91,ADANIPORTS
2013-08-01,31.91,ADANIPORTS
2013-10-25,31.91,ADANIPORTS
2014-01-27,31.91,ADANIPORTS
2014-03-31,31.98,ADANIPORTS
2014-06-30,31.98,ADANIPORTS
2014-07-22,42.34,ADANIPORTS
2014-09-30,47.63,ADANIPORTS
2014-12-31,47.63,ADANIPORTS
2015-03-31,42.34,ADANIPORTS
2015-06-30,42.34,ADANIPORTS
2015-07-20,52.0,ADANIPORTS
2015-09-30,57.73,ADANIPORTS
2015-12-31,57.73,ADANIPORTS
2016-03-31,52.0,ADANIPORTS
2016-06-30,52.0,ADANIPORTS
2016-07-18,65.21,ADANIPORTS
2016-09-30,74.26,ADANIPORTS
2017-02-14,74.26,ADANIPORTS
2017-03-31,65.21,ADANIPORTS
2017-05-25,65.21,ADANIPORTS
2017-07-17,84.63,ADANIPORTS
2017-08-12,84.63,ADANIPORTS
2017-09-30,92.29,ADANIPORTS
2017-11-13,92.29,ADANIPORTS
2018-01-18,92.29,ADANIPORTS
2018-03-31,84.63,ADANIPORTS
2018-05-03,84.63,ADANIPORTS
2018-07-13,100.93,ADANIPORTS
2018-08-06,100.93,ADANIPORTS
2018-09-30,104.59,ADANIPORTS
2018-10-23,104.59,ADANIPORTS
2019-02-06,104.59,ADANIPORTS
2019-03-31,100.93,ADANIPORTS
2019-05-27,100.93,ADANIPORTS
2019-07-12,117.69,ADANIPORTS
2019-08-07,117.69,ADANIPORTS
2019-09-30,120.13,ADANIPORTS
2019-11-11,122.45,ADANIPORTS
2020-02-04,122.45,ADANIPORTS
2020-03-31,117.65,ADANIPORTS
2020-05-05,117.65,ADANIPORTS
2020-06-05,125.3,ADANIPORTS
2020-08-11,125.3,ADANIPORTS
2020-09-30,136.73,ADANIPORTS
2020-11-03,136.73,ADANIPORTS
2021-02-09,136.73,ADANIPORTS
2021-03-31,125.3,ADANIPORTS
2021-05-04,125.3,ADANIPORTS
2021-06-21,149.83,ADANIPORTS
2021-08-03,149.83,ADANIPORTS
2021-09-30,151.51,ADANIPORTS
2021-10-27,151.51,ADANIPORTS
2022-02-01,151.51,ADANIPORTS
2022-03-31,149.91,ADANIPORTS
2022-05-24,149.91,ADANIPORTS
2022-07-05,197.98,ADANIPORTS
2022-08-08,197.98,ADANIPORTS
2022-09-30,205.43,ADANIPORTS
2022-11-01,205.43,ADANIPORTS
2023-02-07,200.88,ADANIPORTS
2023-03-31,198.03,ADANIPORTS
2023-05-30,198.03,ADANIPORTS
2023-07-20,210.12,ADANIPORTS
2023-08-08,210.12,ADANIPORTS
2023-09-30,225.42,ADANIPORTS
2023-11-09,225.42,ADANIPORTS
2024-02-01,225.42,ADANIPORTS
2024-03-31,210.12,ADANIPORTS
2024-05-02,210.12,ADANIPORTS
2024-05-31,244.33,ADANIPORTS
2024-08-01,244.33,ADANIPORTS
2024-09-30,264.69,ADANIPORTS
2024-10-29,264.69,ADANIPORTS
2025-01-30,264.69,ADANIPORTS
2010-08-12,26.51,ADANIPOWER
2011-03-31,26.51,ADANIPOWER
2011-06-30,26.51,ADANIPOWER
2011-07-27,28.84,ADANIPOWER
2011-09-30,28.84,ADANIPOWER
2011-12-31,28.84,ADANIPOWER
2012-03-31,28.84,ADANIPOWER
2012-07-17,27.72,ADANIPOWER
2012-08-01,27.72,ADANIPOWER
2012-10-19,27.72,ADANIPOWER
2013-01-28,27.72,ADANIPOWER
2013-03-31,28.69,ADANIPOWER
2013-05-06,28.69,ADANIPOWER
2013-07-23,17.94,ADANIPOWER
2013-08-01,17.94,ADANIPOWER
2013-10-25,17.94,ADANIPOWER
2014-01-27,17.94,ADANIPOWER
2014-03-31,19.94,ADANIPOWER
2014-06-30,19.94,ADANIPOWER
2014-07-18,22.78,ADANIPOWER
2014-09-30,18.95,ADANIPOWER
2014-12-31,18.95,ADANIPOWER
2015-03-31,22.78,ADANIPOWER
2015-06-30,22.78,ADANIPOWER
2015-07-20,19.93,ADANIPOWER
2015-09-30,17.73,ADANIPOWER
2015-12-31,17.73,ADANIPOWER
2016-03-31,21.54,ADANIPOWER
2016-05-03,21.54,ADANIPOWER
2016-06-30,21.54,ADANIPOWER
2016-07-18,22.4,ADANIPOWER
2016-09-30,23.25,ADANIPOWER
2016-12-31,22.7,ADANIPOWER
2017-03-31,23.97,ADANIPOWER
2017-07-17,7.78,ADANIPOWER
2017-08-10,7.78,ADANIPOWER
2017-09-30,7.36,ADANIPOWER
2017-11-11,7.36,ADANIPOWER
2018-01-17,7.36,ADANIPOWER
2018-03-31,7.78,ADANIPOWER
2018-05-03,7.78,ADANIPOWER
2018-07-13,2.31,ADANIPOWER
2018-08-06,2.31,ADANIPOWER
2018-09-30,1.17,ADANIPOWER
2018-10-31,1.17,ADANIPOWER
2019-02-06,1.17,ADANIPOWER
2019-03-31,2.31,ADANIPOWER
2019-05-29,2.31,ADANIPOWER
2019-07-13,20.0,ADANIPOWER
2019-08-07,20.0,ADANIPOWER
2019-09-30,24.98,ADANIPOWER
2019-11-13,24.98,ADANIPOWER
2020-02-06,24.98,ADANIPOWER
2020-03-31,20.0,ADANIPOWER
2020-04-27,20.0,ADANIPOWER
2020-06-02,16.8,ADANIPOWER
2020-08-06,16.8,ADANIPOWER
2020-09-30,30.05,ADANIPOWER
2020-11-05,30.05,ADANIPOWER
2021-02-04,30.05,ADANIPOWER
2021-03-31,16.8,ADANIPOWER
2021-05-06,16.8,ADANIPOWER
2021-06-21,34.0,ADANIPOWER
2021-08-05,34.0,ADANIPOWER
2021-09-30,34.72,ADANIPOWER
2021-10-29,34.72,ADANIPOWER
2022-02-03,34.72,ADANIPOWER
2022-03-31,34.0,ADANIPOWER
2022-05-05,34.0,ADANIPOWER
2022-07-06,47.85,ADANIPOWER
2022-08-03,47.85,ADANIPOWER
2022-09-30,62.75,ADANIPOWER
2022-11-11,62.75,ADANIPOWER
2023-02-08,62.75,ADANIPOWER
2023-03-31,47.85,ADANIPOWER
2023-05-05,47.85,ADANIPOWER
2023-07-01,77.46,ADANIPOWER
2023-08-03,77.46,ADANIPOWER
2023-09-30,105.03,ADANIPOWER
2023-11-02,105.03,ADANIPOWER
2024-01-25,105.03,ADANIPOWER
2024-03-31,77.46,ADANIPOWER
2024-05-01,77.46,ADANIPOWER
2024-06-05,111.86,ADANIPOWER
2024-07-31,111.86,ADANIPOWER
2024-09-30,145.07,ADANIPOWER
2024-10-28,145.07,ADANIPOWER
2025-01-29,145.07,ADANIPOWER
2007-08-28,4.28,AEGISLOG
2007-09-30,4.28,AEGISLOG
2007-12-31,4.28,AEGISLOG
2008-03-31,4.41,AEGISLOG
2008-06-30,4.41,AEGISLOG
2008-09-05,4.66,AEGISLOG
2008-09-30,4.66,AEGISLOG
2008-12-31,4.66,AEGISLOG
2009-03-31,4.56,AEGISLOG
2009-06-30,4.56,AEGISLOG
2009-07-13,4.99,AEGISLOG
2009-09-30,4.99,AEGISLOG
2009-12-31,4.99,AEGISLOG
2010-03-31,5.06,AEGISLOG
2010-06-30,5.06,AEGISLOG
2010-07-05,5.9,AEGISLOG
2010-09-30,5.9,AEGISLOG
2010-12-31,5.9,AEGISLOG
2011-03-31,6.36,AEGISLOG
2011-07-14,8.33,AEGISLOG
2011-07-29,8.33,AEGISLOG
2011-11-14,8.33,AEGISLOG
2012-02-14,8.33,AEGISLOG
2012-03-31,8.33,AEGISLOG
2012-05-29,8.33,AEGISLOG
2012-07-09,8.73,AEGISLOG
2012-08-14,8.73,AEGISLOG
2012-10-29,8.73,AEGISLOG
2013-02-07,8.73,AEGISLOG
2013-03-31,8.73,AEGISLOG
2013-05-30,8.73,AEGISLOG
2013-07-16,9.27,AEGISLOG
2013-07-31,9.27,AEGISLOG
2013-10-30,9.27,AEGISLOG
2014-02-06,9.27,AEGISLOG
2014-03-31,9.27,AEGISLOG
2014-06-30,9.27,AEGISLOG
2014-07-14,10.48,AEGISLOG
2014-09-30,11.69,AEGISLOG
